method,date,next_date,gross_return,active_instruments,gross_exposure,turnover,cost_bps,transaction_cost,net_return
confidence_linear,2022-03-23,2022-03-24,0.012357846038761793,5,0.7732985869381153,0.58027507254872,0,0.0,0.012357846038761793
confidence_linear,2022-03-24,2022-03-25,-0.0010040648767711369,6,0.7665169270833333,0.49321834014521804,0,0.0,-0.0010040648767711369
confidence_linear,2022-03-25,2022-03-28,0.020417761130414096,6,0.9390014724116554,0.39178913757362044,0,0.0,0.020417761130414096
confidence_linear,2022-03-28,2022-03-29,0.007928922105448561,7,0.965358739120207,0.45844641766212835,0,0.0,0.007928922105448561
confidence_linear,2022-03-29,2022-03-30,-0.0014634758149381668,5,0.8109182505832875,0.8356203156032322,0,0.0,-0.0014634758149381668
confidence_linear,2022-03-30,2022-03-31,-0.006916664483451633,5,0.682481552336704,0.21328781213999187,0,0.0,-0.006916664483451633
confidence_linear,2022-03-31,2022-04-01,0.001835492616150421,6,0.892964389786141,0.23327209657639847,0,0.0,0.001835492616150421
confidence_linear,2022-04-01,2022-04-04,0.008595959202435076,6,0.8592575659036785,0.5071962103462309,0,0.0,0.008595959202435076
confidence_linear,2022-04-04,2022-04-05,-0.009981874939645499,7,0.8892183821844468,0.43374639561956085,0,0.0,-0.009981874939645499
confidence_linear,2022-04-05,2022-04-06,-0.015629190783920447,7,0.9529293548097899,0.30416257925285123,0,0.0,-0.015629190783920447
confidence_linear,2022-04-06,2022-04-07,0.001948215025740856,7,0.9163644796761677,0.6638545872292981,0,0.0,0.001948215025740856
confidence_linear,2022-04-07,2022-04-08,0.0012422036679832847,5,0.9162539247335602,0.4719375921017698,0,0.0,0.0012422036679832847
confidence_linear,2022-04-08,2022-04-11,-0.01145864754247048,6,0.9867355578737598,0.4798797981036387,0,0.0,-0.01145864754247048
confidence_linear,2022-04-11,2022-04-12,-0.002024650191087564,7,1.0,0.5139321116898165,0,0.0,-0.002024650191087564
confidence_linear,2022-04-12,2022-04-13,0.009031436961935264,6,0.9856536483095992,0.6356133924596312,0,0.0,0.009031436961935264
confidence_linear,2022-04-13,2022-04-14,0.0044089010591605495,8,1.0,1.4536966120437675,0,0.0,0.0044089010591605495
confidence_linear,2022-04-14,2022-04-18,0.0012152357373296902,6,0.9946487717361301,0.9745825282914713,0,0.0,0.0012152357373296902
confidence_linear,2022-04-18,2022-04-19,-0.004326700435068738,4,0.816495838129815,0.5651538478778909,0,0.0,-0.004326700435068738
confidence_linear,2022-04-19,2022-04-20,0.0056455532470617905,5,0.8603590800350555,1.0304397970108874,0,0.0,0.0056455532470617905
confidence_linear,2022-04-20,2022-04-21,-0.0007703502310310402,6,0.9568774860123122,0.5697873410346749,0,0.0,-0.0007703502310310402
confidence_linear,2022-04-21,2022-04-22,0.012836977779691595,7,0.9760311244920534,0.3722646622492044,0,0.0,0.012836977779691595
confidence_linear,2022-04-22,2022-04-25,-0.005946905131929736,7,1.0,1.7193006853754689,0,0.0,-0.005946905131929736
confidence_linear,2022-04-25,2022-04-26,-0.003616636154793859,7,0.9999999999999999,0.8668803693723941,0,0.0,-0.003616636154793859
confidence_linear,2022-04-26,2022-04-27,0.0004231704789421464,5,0.9541377722050208,0.6116207644193026,0,0.0,0.0004231704789421464
confidence_linear,2022-04-27,2022-04-28,0.01952223960319916,7,1.0,0.8383084894403654,0,0.0,0.01952223960319916
confidence_linear,2022-04-28,2022-04-29,0.0008288196655885689,7,0.9735610828846594,0.5124645676077326,0,0.0,0.0008288196655885689
confidence_linear,2022-04-29,2022-05-02,-0.0006069332351260688,7,0.9650626504714372,0.8290448550669587,0,0.0,-0.0006069332351260688
confidence_linear,2022-05-02,2022-05-03,-0.0033928826196227588,8,0.9876342315163807,0.5225715810449435,0,0.0,-0.0033928826196227588
confidence_linear,2022-05-03,2022-05-04,0.006618240966660742,6,0.9677370613730313,0.44487377783305776,0,0.0,0.006618240966660742
confidence_linear,2022-05-04,2022-05-05,0.006377219546617681,7,0.9890909552931609,0.6141634495234086,0,0.0,0.006377219546617681
confidence_linear,2022-05-05,2022-05-06,0.014593280356782057,8,1.0,0.48002472932688167,0,0.0,0.014593280356782057
confidence_linear,2022-05-06,2022-05-09,0.003589798195137524,7,1.0,0.07780266788125405,0,0.0,0.003589798195137524
confidence_linear,2022-05-09,2022-05-10,-0.010521683560025558,8,1.0,0.5226348489538206,0,0.0,-0.010521683560025558
confidence_linear,2022-05-10,2022-05-11,0.011937185497334312,9,1.0,0.6711026883250906,0,0.0,0.011937185497334312
confidence_linear,2022-05-11,2022-05-12,-0.015735722977134825,8,0.9999999999999999,0.41218285439786734,0,0.0,-0.015735722977134825
confidence_linear,2022-05-12,2022-05-13,0.018797316447671637,7,1.0,0.31496399255576446,0,0.0,0.018797316447671637
confidence_linear,2022-05-13,2022-05-16,0.004074041997948776,8,1.0,0.29950304302027553,0,0.0,0.004074041997948776
confidence_linear,2022-05-16,2022-05-17,0.012401217667585668,7,1.0,0.4847984734005517,0,0.0,0.012401217667585668
confidence_linear,2022-05-17,2022-05-18,-0.020406681131103756,9,1.0,0.7027450436024173,0,0.0,-0.020406681131103756
confidence_linear,2022-05-18,2022-05-19,0.011481730500317828,10,1.0,0.3996854356166369,0,0.0,0.011481730500317828
confidence_linear,2022-05-19,2022-05-20,0.0030724851631501334,7,1.0,0.43156392320183123,0,0.0,0.0030724851631501334
confidence_linear,2022-05-20,2022-05-23,0.008713732329190862,7,0.9786412072274804,0.421406543060274,0,0.0,0.008713732329190862
confidence_linear,2022-05-23,2022-05-24,-0.0039956426070283275,6,0.9470344588357725,0.2288755950606687,0,0.0,-0.0039956426070283275
confidence_linear,2022-05-24,2022-05-25,0.004320425655777151,7,0.990851305002101,0.17238474303423293,0,0.0,0.004320425655777151
confidence_linear,2022-05-25,2022-05-26,0.014031079038978262,8,1.0,0.511097637488665,0,0.0,0.014031079038978262
confidence_linear,2022-05-26,2022-05-27,0.01019735032824937,6,0.950810310145356,0.5576663032092047,0,0.0,0.01019735032824937
confidence_linear,2022-05-27,2022-05-30,-0.0015483161199648398,7,0.9850743944097765,0.7056092315550551,0,0.0,-0.0015483161199648398
confidence_linear,2022-05-30,2022-05-31,0.0036458333331728654,1,0.25,0.9078635877521778,0,0.0,0.0036458333331728654
confidence_linear,2022-05-31,2022-06-01,-0.0024678846552316034,9,1.0,0.9490848497097644,0,0.0,-0.0024678846552316034
confidence_linear,2022-06-01,2022-06-02,0.008721404435479977,7,0.9680536826558789,1.331662428441484,0,0.0,0.008721404435479977
confidence_linear,2022-06-02,2022-06-03,-0.0029675209265513152,8,0.9867501304798283,1.2796875108483885,0,0.0,-0.0029675209265513152
confidence_linear,2022-06-03,2022-06-06,-0.011118577408829745,9,1.0,0.8444372533606829,0,0.0,-0.011118577408829745
confidence_linear,2022-06-06,2022-06-07,0.00570442412926766,7,0.9746149999016602,0.8121843011057305,0,0.0,0.00570442412926766
confidence_linear,2022-06-07,2022-06-08,0.014118350092341813,8,1.0,0.6659634172963554,0,0.0,0.014118350092341813
confidence_linear,2022-06-08,2022-06-09,-0.014236701887075473,7,0.9971117351470898,0.26838744995184954,0,0.0,-0.014236701887075473
confidence_linear,2022-06-09,2022-06-10,-0.0172284263217634,7,1.0,0.6619246278189971,0,0.0,-0.0172284263217634
confidence_linear,2022-06-10,2022-06-13,0.0015661017725807302,7,1.0,1.3084242153095147,0,0.0,0.0015661017725807302
confidence_linear,2022-06-13,2022-06-14,-0.010272477592880573,7,1.0,1.1255282567463425,0,0.0,-0.010272477592880573
confidence_linear,2022-06-14,2022-06-15,0.007901716416064875,9,0.9999999999999999,0.3330418601680298,0,0.0,0.007901716416064875
confidence_linear,2022-06-15,2022-06-16,0.021333811906762895,8,1.0,1.0025440910449017,0,0.0,0.021333811906762895
confidence_linear,2022-06-16,2022-06-17,-0.008626874100703757,8,0.9893316922728688,0.9697887392902729,0,0.0,-0.008626874100703757
confidence_linear,2022-06-17,2022-06-20,-0.0009602003230534772,8,1.0,0.7753762691142505,0,0.0,-0.0009602003230534772
confidence_linear,2022-06-20,2022-06-21,-0.002028985507090908,1,0.25,1.0065358736775332,0,0.0,-0.002028985507090908
confidence_linear,2022-06-21,2022-06-22,-0.006497320004059337,8,1.0,0.9640794114835185,0,0.0,-0.006497320004059337
confidence_linear,2022-06-22,2022-06-23,-0.012470218828864291,8,0.9999999999999999,0.4371147974710958,0,0.0,-0.012470218828864291
confidence_linear,2022-06-23,2022-06-24,0.014029771103877526,9,1.0,0.6386925441767262,0,0.0,0.014029771103877526
confidence_linear,2022-06-24,2022-06-27,-0.0005329481123423802,9,0.9929086572226096,0.514416604291405,0,0.0,-0.0005329481123423802
confidence_linear,2022-06-27,2022-06-28,0.00395015748656738,9,1.0,0.8876239224804429,0,0.0,0.00395015748656738
confidence_linear,2022-06-28,2022-06-29,0.001659791163973795,8,0.9525728306976391,0.7816262813861098,0,0.0,0.001659791163973795
confidence_linear,2022-06-29,2022-06-30,-0.006786932772211709,8,0.9551537961367117,0.15964460850159207,0,0.0,-0.006786932772211709
confidence_linear,2022-01-03,2022-01-04,0.009224915716549043,8,0.998211679192875,0.998211679192875,1,9.98211679192875e-05,0.009125094548629755
confidence_linear,2022-01-04,2022-01-05,0.01562225981320063,7,0.9334407897133283,0.34508675742417594,1,3.450867574241759e-05,0.015587751137458212
confidence_linear,2022-01-05,2022-01-06,0.008106407410261293,7,0.9878373270174652,0.8101596838309635,1,8.101596838309635e-05,0.008025391441878197
confidence_linear,2022-01-06,2022-01-07,-0.0009732598399806544,7,0.9731136358421483,0.4080914213098582,1,4.080914213098582e-05,-0.0010140689821116402
confidence_linear,2022-01-07,2022-01-10,-0.0042635107760802295,8,1.0,0.5747511501277001,1,5.747511501277001e-05,-0.004320985891092999
confidence_linear,2022-01-10,2022-01-11,0.0220763774355601,8,1.0,0.17269341437277003,1,1.7269341437277e-05,0.02205910809412282
confidence_linear,2022-01-11,2022-01-12,0.00445262282552844,8,0.9999999999999998,0.5700091124706256,1,5.700091124706256e-05,0.004395621914281377
confidence_linear,2022-01-12,2022-01-13,-0.000990991334107365,8,0.9999999999999999,0.28027255270937557,1,2.8027255270937558e-05,-0.0010190185893783025
confidence_linear,2022-01-13,2022-01-14,0.006640745105296417,9,1.0,0.3055171305253617,1,3.055171305253617e-05,0.006610193392243881
confidence_linear,2022-01-14,2022-01-17,0.0019209685385688227,8,1.0,0.6883642794929966,1,6.883642794929966e-05,0.001852132110619523
confidence_linear,2022-01-17,2022-01-18,0.002358490566236132,1,0.25,1.25,1,0.000125,0.002233490566236132
confidence_linear,2022-01-18,2022-01-19,0.011666343260961514,8,0.964319748030172,1.0817763312324167,1,0.00010817763312324166,0.011558165627838271
confidence_linear,2022-01-19,2022-01-20,-0.0045063059676589915,8,1.0,0.6871394154010384,1,6.871394154010384e-05,-0.004575019909199095
confidence_linear,2022-01-20,2022-01-21,-0.006334578134629366,8,1.0,0.5638896608776965,1,5.6388966087769654e-05,-0.006390967100717136
confidence_linear,2022-01-21,2022-01-24,0.0033199182161392365,8,1.0,0.48829913243657375,1,4.8829913243657376e-05,0.003271088302895579
confidence_linear,2022-01-24,2022-01-25,0.004089080729967163,9,1.0,1.040493655569078,1,0.0001040493655569078,0.003985031364410255
confidence_linear,2022-01-25,2022-01-26,0.007693088962630351,9,1.0,0.1689139663383682,1,1.689139663383682e-05,0.0076761975659965145
confidence_linear,2022-01-26,2022-01-27,-0.004035530539426999,9,1.0,0.8012279383804946,1,8.012279383804946e-05,-0.004115653333265048
confidence_linear,2022-01-27,2022-01-28,0.009481274360233875,9,0.9999999999999998,0.1591655965031815,1,1.5916559650318148e-05,0.009465357800583557
confidence_linear,2022-01-28,2022-01-31,-0.00598149539110743,9,1.0,1.134292029281002,1,0.00011342920292810019,-0.006094924594035531
confidence_linear,2022-01-31,2022-02-01,0.007074967251943632,9,1.0,0.2831944196150955,1,2.831944196150955e-05,0.007046647809982123
confidence_linear,2022-02-01,2022-02-02,-0.01913481211892617,8,1.0,0.26449571073252603,1,2.6449571073252604e-05,-0.01916126168999942
confidence_linear,2022-02-02,2022-02-03,0.02564263435223525,9,1.0,0.4447057098935765,1,4.447057098935765e-05,0.02559816378124589
confidence_linear,2022-02-03,2022-02-04,0.015320252232934534,7,1.0,0.7182340152271909,1,7.182340152271909e-05,0.015248428831411816
confidence_linear,2022-02-04,2022-02-07,0.0005268352106476703,6,1.0,0.9886100534741116,1,9.886100534741115e-05,0.0004279742053002592
confidence_linear,2022-02-07,2022-02-08,-0.0003866343617906102,6,0.9999999999999999,0.47089855273661213,1,4.7089855273661215e-05,-0.0004337242170642714
confidence_linear,2022-02-08,2022-02-09,0.005962366736073754,6,0.9544615209255493,0.6153243230347254,1,6.153243230347254e-05,0.005900834303770281
confidence_linear,2022-02-09,2022-02-10,0.0071129116130275545,8,0.8659260584570844,1.0045509790712095,1,0.00010045509790712095,0.0070124565151204335
confidence_linear,2022-02-10,2022-02-11,-0.001157384108913832,7,0.9227517487796283,1.1706045778505207,1,0.00011706045778505207,-0.001274444566698884
confidence_linear,2022-02-11,2022-02-14,0.0008488682642987786,7,0.9028538616893488,0.45053157870508775,1,4.505315787050878e-05,0.0008038151064282699
confidence_linear,2022-02-14,2022-02-15,0.009293196116487141,6,0.8850078658313905,0.43613446884423,1,4.3613446884423005e-05,0.009249582669602718
confidence_linear,2022-02-15,2022-02-16,-0.0052842972788322345,8,0.9952049852910543,0.47342539665920685,1,4.7342539665920684e-05,-0.0053316398184981555
confidence_linear,2022-02-16,2022-02-17,-0.009733776197764167,8,1.0,0.4054549112330217,1,4.054549112330217e-05,-0.00977432168888747
confidence_linear,2022-02-17,2022-02-18,-0.002935837477274161,9,0.965235392339562,0.4114631548004688,1,4.114631548004688e-05,-0.0029769837927542077
confidence_linear,2022-02-18,2022-02-21,0.0029081132532042774,6,0.9803501425866716,0.3311632925252554,1,3.311632925252554e-05,0.002874996923951752
confidence_linear,2022-02-21,2022-02-22,0.0001571931591693998,1,0.25,0.9717982156371359,1,9.717982156371358e-05,6.0013337605686215e-05
confidence_linear,2022-02-22,2022-02-23,-0.008572603347386715,9,1.0,1.1558869593831875,1,0.00011558869593831875,-0.008688192043325034
confidence_linear,2022-02-23,2022-02-24,0.015011988233533627,9,1.0,0.42697065625468145,1,4.269706562546814e-05,0.014969291167908159
confidence_linear,2022-02-24,2022-02-25,0.008632810475394475,10,1.0,0.6334839269063455,1,6.334839269063454e-05,0.00856946208270384
confidence_linear,2022-02-25,2022-02-28,0.008769164733723503,10,1.0,0.5079810488657568,1,5.079810488657568e-05,0.008718366628836927
confidence_linear,2022-02-28,2022-03-01,0.01556028695224628,7,0.984186867654291,0.7154559207394678,1,7.154559207394679e-05,0.015488741360172333
confidence_linear,2022-03-01,2022-03-02,0.014552555228655546,8,0.9999999999999999,0.4496508167847365,1,4.496508167847365e-05,0.014507590146977072
confidence_linear,2022-03-02,2022-03-03,0.0043545720058449965,7,0.9784344943153311,0.9685700090671653,1,9.685700090671653e-05,0.00425771500493828
confidence_linear,2022-03-03,2022-03-04,0.003213858914848717,9,1.0,0.7921523666594305,1,7.921523666594305e-05,0.003134643678182774
confidence_linear,2022-03-04,2022-03-07,-0.011343081215271103,6,0.9396710469866875,0.9505795570922763,1,9.505795570922763e-05,-0.01143813917098033
confidence_linear,2022-03-07,2022-03-08,0.0080195442112534,6,0.8914458440042509,0.11245872732532967,1,1.1245872732532967e-05,0.008008298338520866
confidence_linear,2022-03-08,2022-03-09,0.023260404986322755,6,0.8311377824162658,0.14699293659633306,1,1.4699293659633305e-05,0.02324570569266312
confidence_linear,2022-03-09,2022-03-10,-0.005460311921162473,6,0.9317416542071343,0.414378978028835,1,4.14378978028835e-05,-0.005501749818965357
confidence_linear,2022-03-10,2022-03-11,-0.013543661913052167,5,0.8683028113887747,0.08751321476469423,1,8.751321476469422e-06,-0.013552413234528637
confidence_linear,2022-03-11,2022-03-14,-0.006216128668496938,7,0.952077874078933,0.08377506269015834,1,8.377506269015835e-06,-0.006224506174765954
confidence_linear,2022-03-14,2022-03-15,0.025172508885679415,6,0.9663301986712456,0.3626511545891462,1,3.626511545891462e-05,0.0251362437702205
confidence_linear,2022-03-15,2022-03-16,0.010480853840642129,7,0.9637664185911154,0.43524635047178384,1,4.352463504717838e-05,0.010437329205594951
confidence_linear,2022-03-16,2022-03-17,0.0011556963440707815,7,0.8859401547840977,0.2719083622251917,1,2.7190836222519173e-05,0.0011285055078482623
confidence_linear,2022-03-17,2022-03-18,0.012089905574767511,7,0.8185799414373534,0.45726460123856655,1,4.5726460123856655e-05,0.012044179114643654
confidence_linear,2022-03-18,2022-03-21,-0.011153137809120441,6,0.808319043763797,0.7119037570038432,1,7.119037570038432e-05,-0.011224328184820826
confidence_linear,2022-03-21,2022-03-22,0.003742424673578342,3,0.723142810583994,0.29557835666345467,1,2.9557835666345467e-05,0.0037128668379119963
confidence_linear,2022-03-22,2022-03-23,-0.012324932174844809,5,0.8155586685305524,0.5023703313626149,1,5.023703313626149e-05,-0.01237516920798107
confidence_linear,2022-03-23,2022-03-24,0.012357846038761793,5,0.7732985869381153,0.58027507254872,1,5.8027507254872e-05,0.01229981853150692
confidence_linear,2022-03-24,2022-03-25,-0.0010040648767711369,6,0.7665169270833333,0.49321834014521804,1,4.93218340145218e-05,-0.0010533867107856588
confidence_linear,2022-03-25,2022-03-28,0.020417761130414096,6,0.9390014724116554,0.39178913757362044,1,3.917891375736204e-05,0.020378582216656733
confidence_linear,2022-03-28,2022-03-29,0.007928922105448561,7,0.965358739120207,0.45844641766212835,1,4.5844641766212835e-05,0.007883077463682348
confidence_linear,2022-03-29,2022-03-30,-0.0014634758149381668,5,0.8109182505832875,0.8356203156032322,1,8.356203156032323e-05,-0.00154703784649849
confidence_linear,2022-03-30,2022-03-31,-0.006916664483451633,5,0.682481552336704,0.21328781213999187,1,2.1328781213999187e-05,-0.006937993264665632
confidence_linear,2022-03-31,2022-04-01,0.001835492616150421,6,0.892964389786141,0.23327209657639847,1,2.3327209657639847e-05,0.0018121654064927812
confidence_linear,2022-04-01,2022-04-04,0.008595959202435076,6,0.8592575659036785,0.5071962103462309,1,5.071962103462309e-05,0.008545239581400453
confidence_linear,2022-04-04,2022-04-05,-0.009981874939645499,7,0.8892183821844468,0.43374639561956085,1,4.3374639561956084e-05,-0.010025249579207455
confidence_linear,2022-04-05,2022-04-06,-0.015629190783920447,7,0.9529293548097899,0.30416257925285123,1,3.041625792528512e-05,-0.01565960704184573
confidence_linear,2022-04-06,2022-04-07,0.001948215025740856,7,0.9163644796761677,0.6638545872292981,1,6.638545872292981e-05,0.0018818295670179261
confidence_linear,2022-04-07,2022-04-08,0.0012422036679832847,5,0.9162539247335602,0.4719375921017698,1,4.719375921017698e-05,0.0011950099087731077
confidence_linear,2022-04-08,2022-04-11,-0.01145864754247048,6,0.9867355578737598,0.4798797981036387,1,4.7987979810363866e-05,-0.011506635522280845
confidence_linear,2022-04-11,2022-04-12,-0.002024650191087564,7,1.0,0.5139321116898165,1,5.139321116898165e-05,-0.0020760434022565454
confidence_linear,2022-04-12,2022-04-13,0.009031436961935264,6,0.9856536483095992,0.6356133924596312,1,6.356133924596312e-05,0.008967875622689301
confidence_linear,2022-04-13,2022-04-14,0.0044089010591605495,8,1.0,1.4536966120437675,1,0.00014536966120437674,0.0042635313979561724
confidence_linear,2022-04-14,2022-04-18,0.0012152357373296902,6,0.9946487717361301,0.9745825282914713,1,9.745825282914713e-05,0.0011177774845005431
confidence_linear,2022-04-18,2022-04-19,-0.004326700435068738,4,0.816495838129815,0.5651538478778909,1,5.651538478778909e-05,-0.0043832158198565275
confidence_linear,2022-04-19,2022-04-20,0.0056455532470617905,5,0.8603590800350555,1.0304397970108874,1,0.00010304397970108874,0.0055425092673607014
confidence_linear,2022-04-20,2022-04-21,-0.0007703502310310402,6,0.9568774860123122,0.5697873410346749,1,5.697873410346749e-05,-0.0008273289651345077
confidence_linear,2022-04-21,2022-04-22,0.012836977779691595,7,0.9760311244920534,0.3722646622492044,1,3.722646622492044e-05,0.012799751313466674
confidence_linear,2022-04-22,2022-04-25,-0.005946905131929736,7,1.0,1.7193006853754689,1,0.00017193006853754688,-0.006118835200467283
confidence_linear,2022-04-25,2022-04-26,-0.003616636154793859,7,0.9999999999999999,0.8668803693723941,1,8.668803693723941e-05,-0.0037033241917310985
